29-01-2016 14:11:23 infiSTAR.de | 0h 1min 21s | Epic(76561198132442657) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":276,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 46.6472|SERVERTHREADS: 36] (v0029)
29-01-2016 14:13:43 infiSTAR.de | 0h 3min 40s | Demonlord(76561198081886108) | Steam known Hacker just joined the server: VACBanned":false,"NumberOfVACBans":0,"DaysSinceLastBan":276,"NumberOfGameBans":1,"EconomyBan":"none" [FPS: 38.2775|SERVERTHREADS: 38] (v0029)
29-01-2016 14:17:08 infiSTAR.de | 0h 7min 2s | xAm_d(76561198061128228) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":641,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 26.5781|SERVERTHREADS: 40] (v0029)
29-01-2016 14:21:53 infiSTAR.de | 0h 11min 46s | Batio(76561198079214195) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":734,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 20.4082|SERVERTHREADS: 40] (v0029)
29-01-2016 14:56:03 infiSTAR.de | 0h 45min 27s | YourAngelTonight(76561197980506578) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":2314,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 11.994|SERVERTHREADS: 40] (v0029)
29-01-2016 15:10:41 infiSTAR.de | 0h 59min 54s | Demonlord(76561198081886108) | Steam known Hacker just joined the server: VACBanned":false,"NumberOfVACBans":0,"DaysSinceLastBan":276,"NumberOfGameBans":1,"EconomyBan":"none" [FPS: 11.3717|SERVERTHREADS: 41] (v0029)
29-01-2016 15:15:44 infiSTAR.de | 1h 4min 46s | YourAngelTonight(76561197980506578) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":2314,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 10.2498|SERVERTHREADS: 41] (v0029)
29-01-2016 15:36:30 infiSTAR.de | 1h 24min 42s | Charles Dinkel(76561198016759036) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":1930,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 10.1458|SERVERTHREADS: 41] (v0029)
29-01-2016 15:56:59 infiSTAR.de | 1h 43min 25s | Epic(76561198132442657) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":276,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.31858|SERVERTHREADS: 41] (v0029)
29-01-2016 16:03:09 infiSTAR.de | 1h 49min 3s | [TN] Sebbe(76561198049284741) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":854,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 8.64398|SERVERTHREADS: 42] (v0029)
29-01-2016 16:03:42 infiSTAR.de | 1h 49min 34s | Demonlord(76561198081886108) | Steam known Hacker just joined the server: VACBanned":false,"NumberOfVACBans":0,"DaysSinceLastBan":276,"NumberOfGameBans":1,"EconomyBan":"none" [FPS: 8.15079|SERVERTHREADS: 41] (v0029)
29-01-2016 16:09:29 infiSTAR.de | 1h 54min 48s | African Drug Lord(76561198087338087) | Steam known Hacker just joined the server: VACBanned":false,"NumberOfVACBans":0,"DaysSinceLastBan":488,"NumberOfGameBans":1,"EconomyBan":"none" [FPS: 8.84956|SERVERTHREADS: 41] (v0029)
29-01-2016 16:19:09 infiSTAR.de | 2h 3min 46s | STALKER(76561198017519863) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":2,"DaysSinceLastBan":755,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.72053|SERVERTHREADS: 41] (v0029)
29-01-2016 16:36:01 infiSTAR.de | 2h 20min 7s | Owen Varley(76561198083121961) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":396,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.88875|SERVERTHREADS: 41] (v0029)
29-01-2016 17:11:46 infiSTAR.de | 0h 1min 14s | Demonlord(76561198081886108) | Steam known Hacker just joined the server: VACBanned":false,"NumberOfVACBans":0,"DaysSinceLastBan":276,"NumberOfGameBans":1,"EconomyBan":"none" [FPS: 50.1567|SERVERTHREADS: 37] (v0029)
29-01-2016 17:12:01 infiSTAR.de | 0h 1min 29s | STALKER(76561198017519863) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":2,"DaysSinceLastBan":755,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 50|SERVERTHREADS: 37] (v0029)
29-01-2016 17:12:20 infiSTAR.de | 0h 1min 47s | Epic(76561198132442657) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":276,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 50.1567|SERVERTHREADS: 36] (v0029)
29-01-2016 17:13:29 infiSTAR.de | 0h 2min 56s | Epic(76561198132442657) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":276,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 49.6894|SERVERTHREADS: 37] (v0029)
